code,use,last,first,middle(s),last,suffix,nick,note,pos,hf,hi,wt,s/c,bm,bd,by,tob,sob,cob,dm,dd,dy,tod,sod,cod
salvd001,Dave,Salvian,David,Clifford,Salvian,,,,L,5,10,170,L,9,9,1955,Toronto,ON,Canada,,,,,,
samip001,Phil,Samis,Phillip,Lawrence,Samis,,,,D,5,9,180,R,12,28,1927,Edmonton,AB,Canada,,,,,,
sampg001,Gary,Sampson,Gary,Edward,Sampson,,,,L,6,0,190,L,8,24,1959,Atikokan,ON,Canada,,,,,,
samsj001,Jerome,Samson,,,,,,,R,6,0,195,R,9,4,1987,Greenfield Park,QC,Canada,,,,,,
samss001,Sergei,Samsonov,Sergei,Viktorovich,Samsonov,,,,L,5,8,188,R,10,27,1978,Moscow,,Russia,,,,,,
samuk001,Kjell,Samuelsson,Kjell,William Alf,Samuelsson,,,,D,6,6,235,R,10,18,1958,Tyngsryd,,Sweden,,,,,,
samum001,Martin,Samuelsson,Martin,Tobias,Samuelsson,,,,R,6,2,210,L,1,25,1982,Upplands-Vasby,,Sweden,,,,,,
samum002,Mikael,Samuelsson,,,,,,,R,6,2,213,R,12,23,1976,Mariefred,,Sweden,,,,,,
samuu001,Ulf,Samuelsson,Ulf,,Samuelsson,,,,D,6,1,205,L,3,26,1964,Fagersta,,Sweden,,,,,,
sandc001,Cal,Sandbeck,Calvin,Wayne,Sandbeck,,,,D,6,1,218,L,1,28,1956,International Falls,MN,USA,,,,,,
sandd001,Derek,Sanderson,Derek,Michael,Sanderson,,Turk,,C,6,0,185,L,6,16,1946,Niagara Falls,ON,Canada,,,,,,
sandf001,Frank,Sanders,Franklin,,Sanders,,,,D,6,3,220,R,3,8,1949,St. Paul,MN,USA,,,,,,
sandg001,Geoff,Sanderson,Geoffrey,M.,Sanderson,,,,L,6,0,190,L,2,1,1972,Hay River,NT,Canada,,,,,,
sands001,Scott,Sandelin,Scott,A.,Sandelin,,,,D,6,0,200,R,8,8,1964,Hibbing,MN,USA,,,,,,
sande001,Ed,Sandford,Edward,Michael,Sandford,,Sandy,,L,6,1,180,R,8,20,1928,New Toronto,ON,Canada,,,,,,
sandj001,Jim,Sandlak,James,J.,Sandlak,Jr.,The House,,R,6,4,219,R,12,12,1966,Kitchener,ON,Canada,,,,,,
sandc002,Charlie,Sands,Charles,Henry,Sands,,,,R,5,9,160,R,3,23,1911,Fort William,ON,Canada,4,6,1953,Hollywood,CA,USA
sandm001,Mike,Sands,Michael,,Sands,,,,G,5,9,170,L,4,6,1963,Sudbury,ON,Canada,,,,,,
sandt001,Tomas,Sandstrom,Tomas,,Sandstrom,,,,R,6,2,205,L,9,4,1964,Jakobstad,,Finland,,,,,,
sandt002,Terran,Sandwith,Terran,,Sandwith,,,,D,6,4,210,L,4,17,1972,Edmonton,AB,Canada,,,,,,
sanfc001,Curtis,Sanford,,,,,,,G,5,10,187,L,10,5,1979,Owen Sound,ON,Canada,,,,,,
sangb001,Bobby,Sanguinetti,,,,,,,D,6,3,190,R,2,29,1988,Trenton,NJ,USA,,,,,,
sanie001,Everett,Sanipass,Everett,,Sanipass,,,,L,6,2,204,L,2,13,1968,Big Cove,NB,Canada,,,,,,
santt001,Tommi,Santala,,,,,,,C,6,3,210,R,6,27,1979,Helsinki,,Finland,,,,,,
santm001,Mike,Santorelli,,,,,,,C,6,0,189,R,12,14,1985,Vancouver,BC,Canada,,,,,,
sanzn001,Nick,Sanza,Nicholas,,Sanza,,,,G,5,11,175,L,2,6,1955,Montreal,QC,Canada,,,,,,
sapro001,Oleg,Saprykin,Oleg,,Saprykin,,,,L,6,1,190,L,2,12,1981,Moscow,,Russia,,,,,,
saray001,Yves,Sarault,Yves,,Sarault,,,,L,6,1,190,L,12,23,1972,Valleyfield,QC,Canada,,,,,,
sargg001,Gary,Sargent,Gary,Alan,Sargent,,Sarg,,D,5,10,210,L,2,8,1954,Red Lake,MN,USA,,,,,,
saric001,Cory,Sarich,Cory,,Sarich,,,,D,6,4,207,R,8,16,1978,Saskatoon,SK,Canada,,,,,,
sarjg001,Geoff,Sarjeant,Geoffrey,Ian,Sarjeant,,,,G,5,9,180,L,11,30,1969,Orillia,ON,Canada,,,,,,
sarnc001,Craig,Sarner,Craig,Brian,Sarner,,,,R,5,11,185,L,6,20,1949,St. Paul,MN,USA,,,,,,
sarnp001,Peter,Sarno,,,,,,,C,5,11,185,L,7,26,1979,Toronto,ON,Canada,,,,,,
sarrd001,Dick,Sarrazin,Richard,Andre,Sarrazin,,Frenchy,,R,6,0,185,R,1,22,1946,St.-Gabriel-de-Bran.,QC,Canada,,,,,,
sasaf001,Fred,Sasakamoose,Frederick,,Sasakamoose,,Chief Running Deer,,C,5,8,165,R,12,25,1933,Debden,SK,Canada,,,,,,
sassg001,Grant,Sasser,Grant,,Sasser,,,,C,5,10,175,R,2,13,1964,Portland,OR,USA,,,,,,
satam001,Miroslav,Satan,Miroslav,,Satan,,,,L,6,3,191,L,10,22,1974,Topolcany,,Slovakia,,,,,,
sathg001,Glen,Sather,Glen,Cameron,Sather,,Slats,,L,5,11,180,L,9,2,1943,High River,AB,Canada,,,,,,
sauek001,Kurt,Sauer,,,,,,,D,6,4,220,L,1,16,1981,Sartell,MN,USA,,,,,,
sauem001,Michael,Sauer,,,,,,,D,6,3,206,R,8,7,1987,St. Cloud,MN,USA,,,,,,
saunb001,Bernie,Saunders,Bernard,,Saunders,,,,L,6,0,190,R,6,21,1956,Montreal,QC,Canada,,,,,,
saund001,David,Saunders,David,,Saunders,,,,L,6,1,195,L,5,20,1966,Ottawa,ON,Canada,,,,,,
saunt001,Ted,Saunders,Theodore,Clarence,Saunders,,Bud,,R,5,8,165,R,8,29,1911,Ottawa,ON,Canada,5,21,2002,,,
sauvb001,Bob,Sauve,Robert,F.,Sauve,,,,G,5,8,175,L,6,17,1955,Ste. Genevieve,QC,Canada,,,,,,
sauvj001,Jean-Francois,Sauve,Jean,Francois,Sauve,,J.F.,,C,5,6,175,L,1,23,1960,St. Genevieve,QC,Canada,,,,,,
sauvm001,Max,Sauve,,,,,,,C,6,0,170,,1,30,1990,Tours,,France,,,,,,
sauvp001,Philippe,Sauve,,,,,,,G,6,0,188,L,2,27,1980,Buffalo,NY,USA,,,,,,
sauvy001,Yann,Sauve,,,,,,,D,6,3,209,,2,18,1990,Montreal,QC,Canada,,,,,,
savaa001,Andre,Savage,Andre,Ronald,Savage,,,,C,6,0,195,R,5,27,1975,Ottawa,ON,Canada,,,,,,
savab001,Brian,Savage,Brian,,Savage,,,,L,6,1,200,L,2,24,1971,Sudbury,ON,Canada,,,,,,
savaj001,Joel,Savage,Joel,Robert,Savage,,,,R,5,11,205,R,12,25,1969,Surrey,BC,Canada,,,,,,
savar001,Reggie,Savage,Reginald,David,Savage,,,,R,5,10,197,L,5,1,1970,Montreal,QC,Canada,,,,,,
savat001,Tony,Savage,Anthony,Gordon Donald,Savage,,,,D,6,0,175,L,7,18,1906,Calgary,AB,Canada,2,28,1974,,,
savaa002,Andre,Savard,Andre,,Savard,,Sam,,C,6,1,185,L,2,9,1953,Temiscamingue,QC,Canada,,,,,,
savad002,David,Savard,,,,,,,D,6,2,219,,10,22,1990,St. Hyacinthe,QC,Canada,,,,,,
savad001,Denis,Savard,Denis,Joseph,Savard,,,,C,5,10,175,R,2,4,1961,Pointe Gatineau,QC,Canada,,,,,,
savaj002,Jean,Savard,Jean,,Savard,,,,C,5,11,172,R,4,26,1957,Verdun,QC,Canada,,,,,,
savam001,Marc,Savard,Marc,,Savard,,Savvy,,C,5,10,191,L,7,17,1977,Ottawa,ON,Canada,,,,,,
savas001,Serge,Savard,Serge,Aubry,Savard,,The Senator,,D,6,3,210,L,1,22,1946,Montreal,QC,Canada,,,,,,
savor001,Ryan,Savoia,Ryan,,Savoia,,,,C,6,1,204,R,5,6,1973,Thorold,ON,Canada,,,,,,
sawar001,Raymond,Sawada,,,,,,,R,6,2,195,R,2,19,1985,Richmond,BC,Canada,,,,,,
sawct001,Terry,Sawchuk,Terrance,Gordon,Sawchuk,,Ukey,,G,5,11,195,L,12,28,1929,Winnipeg,MB,Canada,5,31,1970,New York,NY,USA
sawyk001,Kevin,Sawyer,Kevin,John,Sawyer,,,,L,6,2,212,L,2,21,1974,Christina Lake,BC,Canada,,,,,,
sbisl001,Luca,Sbisa,,,,,,,D,6,2,190,L,1,30,1990,Ozieri,,Italy,,,,,,
scamp001,Peter,Scamurra,Peter,Vincent,Scamurra,,,,D,6,3,185,L,2,23,1955,Buffalo,NY,USA,,,,,,
scanm001,Marco,Scandella,,,,,,,D,6,2,190,,2,23,1990,Montreal,QC,Canada,,,,,,
scatd001,Dave,Scatchard,Dave,,Scatchard,,,,C,6,3,220,R,2,20,1976,Hinton,AB,Canada,,,,,,
scevc001,Colton,Sceviour,,,,,,,C,6,0,201,,4,20,1989,Red Deer,AB,Canada,,,,,,
scevd001,Darin,Sceviour,Darin,,Sceviour,,,,R,5,10,185,R,11,30,1965,Lacombe,AB,Canada,,,,,,
schab001,Butch,Schaeffer,Paul,R.,Schaeffer,,,,D,5,10,190,R,11,7,1911,Hinkley,MN,USA,9,28,1989,,,
schaj001,Joe,Schaefer,Joseph,P.,Schaefer,,,,G,5,8,165,R,12,21,1924,Long Island,NY,USA,12,27,2000,,,
schan001,Nolan,Schaefer,,,,,,,G,6,2,200,R,1,15,1980,Regina,SK,Canada,,,,,,
schap001,Peter,Schaefer,Peter,Gabriel,Schaefer,,,,L,6,1,200,L,7,12,1977,Regina,SK,Canada,,,,,,
schap002,Paxton,Schafer,Paxton,,Schafer,,,,G,5,9,164,L,2,26,1976,Medicine Hat,AB,Canada,,,,,,
schak001,Kevin,Schamehorn,Kevin,Dean,Schamehorn,,,,R,5,9,185,R,7,28,1956,Victoria,BC,Canada,,,,,,
schat001,Ted,Scharf,Edward,Wilson,Scharf,,,,R,5,11,185,R,10,3,1951,Sudbury,ON,Canada,,,,,,
schap003,Petr,Schastlivy,Petr,,Schastlivy,,,,L,6,1,204,L,4,18,1979,Vikhorevka,,Russia,,,,,,
schem001,Mark,Scheifele,,,,,,,C,6,2,184,,3,15,1993,Kitchener,ON,Canada,,,,,,
schej001,John,Schella,John,Edward,Schella,,,,D,6,0,180,R,5,9,1947,Port Arthur,ON,Canada,,,,,,
scheb001,Brayden,Schenn,,,,,,,C,6,1,192,L,8,22,1991,Saskatoon,SK,Canada,,,,,,
schel001,Luke,Schenn,,,,,,,D,6,2,216,R,11,2,1989,Saskatoon,SK,Canada,,,,,,
schec001,Chuck,Scherza,Charles,,Scherza,,,,L,5,10,190,R,2,15,1923,Brandon,MB,Canada,,,,,,
schik001,Ken,Schinkel,Kenneth,Calvin,Schinkel,,,,R,5,10,172,R,11,27,1932,Jansen,SK,Canada,,,,,,
schlb001,Brad,Schlegel,Bradley,Wilfred,Schlegel,,,,D,5,10,188,R,7,22,1968,Kitchener,ON,Canada,,,,,,
schld001,Dave,Schlemko,David,,Schlemko,,,,D,6,1,195,L,5,7,1987,Edmonton,AB,Canada,,,,,,
schla001,Andy,Schliebener,Andreas,,Schliebener,,,,D,6,0,200,L,8,16,1962,Ottawa,ON,Canada,,,,,,
schmb001,Bobby,Schmautz,Robert,James,Schmautz,,,,R,5,9,172,R,3,28,1945,Saskatoon,SK,Canada,,,,,,
schmc001,Cliff,Schmautz,Clifford,Harvey,Schmautz,,Grump,,R,5,10,165,R,3,17,1939,Saskatoon,SK,Canada,2,11,2002,,,
schmc002,Chris,Schmidt,,,,,,,C,6,3,212,L,3,1,1976,Beaver Lodge,AB,Canada,,,,,,
schmc003,Clarence,Schmidt,Clarence,Elmer,Schmidt,,,,L,5,11,165,R,9,17,1925,Williams,MN,USA,11,2,1997,,,
schmj001,Jackie,Schmidt,John,Robert,Schmidt,,,,L,5,10,155,L,11,11,1924,Odessa,SK,Canada,11,15,2004,,,
schmm001,Milt,Schmidt,Milton,Conrad,Schmidt,,,,C,6,0,185,L,3,5,1918,Kitchener,ON,Canada,,,,,,
schmn001,Norm,Schmidt,Norman,W.,Schmidt,,,,D,5,11,190,R,1,24,1963,Sault Ste. Marie,ON,Canada,,,,,,
schmo001,Otto,Schmidt,Otto,Joseph,Schmidt,,,,D,5,10,157,R,11,5,1926,Odessa,SK,Canada,,,,,,
schnr001,Robert,Schnabel,,,,,,,D,6,5,230,L,11,10,1978,Prague,,Czech Republic,,,,,,
schnw001,Werner,Schnarr,Werner,Henry,Schnarr,,,,C,5,7,145,L,3,23,1903,Kitchener,ON,Canada,5,31,1959,Guelph,ON,Canada
schna001,Andy,Schneider,Andrew,,Schneider,,,,L,5,9,170,L,3,29,1972,Edmonton,AB,Canada,,,,,,
schnb001,Buzz,Schneider,William,,Schneider,,,,L,5,11,175,L,9,14,1954,Babbitt,MN,USA,,,,,,
schnc001,Cory,Schneider,,,,,,,G,6,2,195,L,3,18,1986,Marblehead,MA,USA,,,,,,
schnm001,Mathieu,Schneider,Mathieu,,Schneider,,,,D,5,11,195,L,6,12,1969,New York,NY,USA,,,,,,
schod001,Danny,Schock,Daniel,Patrick,Schock,,,,L,5,11,180,L,12,30,1948,Terrace Bay,ON,Canada,,,,,,
schor001,Ron,Schock,Ronald,Lawrence,Schock,,,,C,5,11,180,L,12,19,1943,Chapleau,ON,Canada,,,,,,
schoj001,Jim,Schoenfeld,James,Grant,Schoenfeld,,Schony,,D,6,2,200,L,9,4,1952,Galt,ON,Canada,,,,,,
schod002,Dwight,Schofield,Dwight,Hamilton,Schofield,,,,D,6,3,195,L,3,25,1956,Lynn,MA,USA,,,,,,
schrj001,Jim,Schraefel,James,,Schraefel,,,,C,6,1,180,L,8,23,1948,Dauphin,MB,Canada,,,,,,
schrr001,Rob,Schremp,,,,,,,C,5,11,200,L,7,1,1986,Syracuse,NY,USA,,,,,,
schrw001,Wally,Schreiber,Walter,,Schreiber,,,,R,5,11,180,R,4,15,1962,Edmonton,AB,Canada,,,,,,
schrs001,Sweeney,Schriner,David,,Schriner,,,,L,6,0,185,L,11,30,1911,Saratov,,Russia,7,4,1990,,,
schuc001,Christoph,Schubert,,,,,,,D,6,3,237,L,2,5,1982,Munich,,Germany,,,,,,
schud001,Dave,Schultz,David,William,Schultz,,The Hammer,,L,6,1,190,L,10,14,1949,Waldheim,SK,Canada,,,,,,
schuj001,Jesse,Schultz,,,,,,,R,6,1,195,R,9,28,1982,Strasbourg,SK,Canada,,,,,,
schuj002,Jeff,Schultz,,,,,,,D,6,6,224,L,2,25,1986,Calgary,AB,Canada,,,,,,
schun001,Nick,Schultz,,,,,,,D,6,1,201,L,8,25,1982,Strasbourg,SK,Canada,,,,,,
schup001,Paxton,Schulte,Paxton,J.,Schulte,,,,L,6,2,217,L,7,16,1972,Onoway,AB,Canada,,,,,,
schur001,Ray,Schultz,Raymond,,Schultz,,Sugar,,D,6,2,215,L,11,14,1976,Edmonton,AB,Canada,,,,,,
schum001,Maynard,Schurman,Maynard,F.,Schurman,,M.F.,,L,6,3,205,L,7,16,1957,Summerside,PE,Canada,,,,,,
schur002,Rod,Schutt,Rodney,G.,Schutt,,,,L,5,10,185,L,10,13,1956,Bancroft,ON,Canada,,,,,,
schwc001,Corey,Schwab,Corey,,Schwab,,,,G,6,0,180,L,11,4,1970,North Battleford,SK,Canada,,,,,,
schwj001,Jaden,Schwartz,,,,,,,C,5,10,180,,6,25,1992,Melfort,SK,Canada,,,,,,
schwm001,Marek,Schwarz,,,,,,,G,6,0,180,R,4,1,1986,Mlada Boleslav,,Czech Republic,,,,,,
sciss001,Scott,Scissons,Scott,E.,Scissons,,,,C,6,1,201,L,10,29,1971,Saskatoon,SK,Canada,,,,,,
sclie001,Enio,Sclisizzi,James,Enio,Sclisizzi,,,,L,5,10,170,L,8,1,1925,Milton,ON,Canada,,,,,,
scotg001,Ganton,Scott,Ganton,,Scott,,,,R,5,9,165,R,3,23,1903,Toronto,ON,Canada,,,Deceased,,,
scotj001,John,Scott,,,,,,,D,6,8,258,L,9,26,1982,St. Catharines,ON,Canada,,,,,,
scotl001,Laurie,Scott,Lawrence,Y.,Scott,,,,L,5,6,155,L,6,19,1900,South River,ON,Canada,2,15,1977,,,
scotr001,Richard,Scott,,,,,,,L,6,2,195,L,8,1,1978,Orillia,ON,Canada,,,,,,
scotr002,Ron,Scott,Ronald,,Scott,,,,G,5,8,155,L,7,21,1960,Guelph,ON,Canada,,,,,,
scott001,Travis,Scott,,,,,,,G,6,2,185,L,9,14,1975,Kanata,ON,Canada,,,,,,
scovd001,Darrel,Scoville,Darrel,,Scoville,,,,D,6,3,208,L,10,13,1975,Swift Current,SK,Canada,,,,,,
screc001,Claudio,Scremin,Claudio,Francesco,Scremin,,,,D,6,2,205,R,5,28,1968,Burnaby,BC,Canada,,,,,,
scrib001,Ben,Scrivens,,,,,,,G,6,2,192,,9,11,1986,Spruce Grove,AB,Canada,,,,,,
scruh001,Howard,Scruton,Howard,,Scruton,,,,D,6,3,190,L,10,6,1962,Toronto,ON,Canada,,,,,,
scudr001,Rob,Scuderi,,,,,,,D,6,0,218,L,12,30,1978,Syosset,NY,USA,,,,,,
seabb001,Brent,Seabrook,,,,,,,D,6,3,220,R,4,20,1985,Delta,BC,Canada,,,,,,
seabg001,Glen,Seabrooke,Glen,,Seabrooke,,,,C,6,0,190,L,9,11,1967,Peterborough,ON,Canada,,,,,,
secoa001,Al,Secord,Alan,William,Secord,,,,L,6,1,205,L,3,3,1958,Sudbury,ON,Canada,,,,,,
sedid001,Daniel,Sedin,,,,,,,L,6,1,185,L,9,26,1980,Ornskoldsvik,,Sweden,,,,,,
sedih001,Henrik,Sedin,,,,,,,C,6,2,190,L,9,26,1980,Ornskoldsvik,,Sweden,,,,,,
sedlr001,Ron,Sedlbauer,Ronald,Andrew,Sedlbauer,,,,L,6,3,195,L,10,22,1954,Burlington,ON,Canada,,,,,,
sefts001,Steve,Seftel,Steven,Jerome,Seftel,,,,L,6,3,200,L,5,14,1968,Kitchener,ON,Canada,,,,,,
segab001,Brandon,Segal,,,,,,,R,6,2,214,R,7,12,1983,North Delta,BC,Canada,,,,,,
segud001,Dan,Seguin,Daniel,George,Seguin,,,,L,5,8,165,L,6,7,1948,Sudbury,ON,Canada,,,,,,
segus001,Steve,Seguin,Steven,Joseph,Seguin,,,,R,6,2,200,R,4,10,1964,Cornwall,ON,Canada,,,,,,
segut001,Tyler,Seguin,,,,,,,C,6,1,182,,1,31,1992,Brampton,ON,Canada,,,,,,
seibe001,Earl,Seibert,Earl,Walter,Seibert,,Si,,D,6,2,198,R,12,7,1911,Kitchener,ON,Canada,5,12,1990,Westfield,MA,USA
seidd001,Dennis,Seidenberg,,,,,,,D,6,1,210,L,7,18,1981,Villingen,,Germany,,,,,,
seilr001,Ric,Seiling,Richard,James,Seiling,,,,R,6,1,180,R,12,15,1957,Elmira,ON,Canada,,,,,,
seilr002,Rod,Seiling,Rodney,Albert,Seiling,,Sod,,D,6,0,195,L,11,14,1944,Elmira,ON,Canada,,,,,,
sejbj001,Jiri,Sejba,Jiri,,Sejba,,,,L,5,10,185,L,7,22,1962,Pardubice,,Czech Republic,,,,,,
sejnp001,Peter,Sejna,,,,,,,L,5,11,198,L,10,5,1979,Liptovsky Mikulas,,Slovakia,,,,,,
sekea001,Andrej,Sekera,,,,,,,D,6,0,191,L,6,8,1986,Bojnice,,Slovakia,,,,,,
sekel001,Lubomir,Sekeras,,,,,,,D,6,0,183,L,11,18,1968,Trencin,,Czech Republic,,,,,,
selat001,Teemu,Selanne,Teemu,Ilmari,Selanne,,The Finnish Flash,,R,6,0,204,R,7,3,1970,Helsinki,,Finland,,,,,,
selbb001,Brit,Selby,Briton,Robert,Selby,,,,L,5,10,175,L,3,27,1945,Kingston,ON,Canada,,,,,,
selfs001,Steve,Self,Stephen,,Self,,,,C,5,9,170,L,5,9,1950,Peterboro,ON,Canada,,,,,,
selia001,Alex,Selivanov,Alexander,,Selivanov,,,,R,6,0,208,L,3,23,1971,Moscow,,Russia,,,,,,
selll001,Luke,Sellars,,,,,,,D,6,1,210,L,5,21,1981,Toronto,ON,Canada,,,,,,
selms001,Sean,Selmser,,,,,,,L,6,1,195,L,11,10,1974,Calgary,AB,Canada,,,,,,
selwb001,Brad,Selwood,Bradley,Wayne,Selwood,,Rags,,D,6,1,200,L,3,18,1948,Leamington,ON,Canada,,,,,,
semaa001,Alexander,Semak,Alexander,,Semak,,,,C,5,10,185,R,2,11,1966,Ufa,,Russia,,,,,,
semcb001,Brandy,Semchuk,Thomas,,Semchuk,,,,R,6,1,185,R,9,22,1971,Calgary,AB,Canada,,,,,,
semea001,Alexei,Semenov,,,,,,,D,6,6,235,L,4,10,1981,Murmansk,,Russia,,,,,,
semea002,Anatoli,Semenov,Anatoli,,Semenov,,,,C,6,2,190,L,3,5,1962,Moscow,,USSR,,,,,,
semed001,Dave,Semenko,David,John,Semenko,,,,L,6,3,200,L,7,12,1957,Winnipeg,MB,Canada,,,,,,
semia001,Alexander,Semin,Alexander,Valerievich,Semin,,,,L,6,2,200,L,3,3,1984,Krasjonarsk,,Russia,,,,,,
semjv001,Vladimir,Semjonov,,,,,,,L,,,,,,,,,,,,,,,,
senig001,George,Senick,George,,Senick,,,,L,5,11,195,L,9,16,1929,Saskatoon,SK,Canada,1,13,2003,Saskatoon,SK,Canada
sentd001,Dick,Sentes,Richard,James,Sentes,,,,L,6,0,185,L,1,10,1947,Regina,SK,Canada,,,,,,
seppj001,Jyrki,Seppa,Jyrki,,Seppa,,,,D,6,1,189,L,11,14,1961,Tampere,,Finland,,,,,,
serar001,Ron,Serafini,Ronald,William,Serafini,,,,D,5,11,180,R,10,31,1953,Highland Park,MI,USA,,,,,,
seroj001,Jeff,Serowik,Jeffrey,Michael,Serowik,,,,D,6,1,210,R,1,10,1967,Manchester,NH,USA,,,,,,
servg001,George,Servinis,George,,Servinis,,,,L,5,11,180,L,4,29,1962,Tporonto,ON,Canada,,,,,,
servt001,Tom,Serviss,Thomas,Hugh,Serviss,,,,C,5,10,185,R,5,25,1948,Moose Jaw,SK,Canada,,,,,,
sestt001,Tim,Sestito,,,,,,,L,5,11,195,L,8,28,1984,Rome,NY,USA,,,,,,
sestt002,Tom,Sestito,,,,,,,L,6,4,209,L,9,28,1987,Utica,NY,USA,,,,,,
setod001,Devin,Setoguchi,,,,,,,R,6,0,200,R,1,1,1987,Taber,AB,Canada,,,,,,
sevcj001,Jaroslav,Sevcik,Jaroslav,,Sevcik,,,,L,5,9,170,R,5,15,1965,Brno,,Czech Republic,,,,,,
seveb001,Brent,Severyn,Brent,Leonard,Severyn,,,,D,6,2,211,L,2,22,1966,Vegreville,AB,Canada,,,,,,
sevec001,Cam,Severson,,,,,,,L,6,1,215,L,1,15,1978,Canora,SK,Canada,,,,,,
sevip001,Pierre,Sevigny,Pierre,,Sevigny,,,,L,6,0,195,L,9,8,1971,Trois-Rivieres,QC,Canada,,,,,,
sevir001,Richard,Sevigny,Richard,F.,Sevigny,,,,G,5,8,172,L,4,11,1957,Montreal,QC,Canada,,,,,,
sextd001,Dan,Sexton,,,,,,,R,5,10,170,R,4,29,1987,Apple Valley,MN,USA,,,,,,
shace001,Eddie,Shack,Edward,Steven Phillip,Shack,,The Entertainer,,L,6,1,200,L,2,11,1937,Sudbury,ON,Canada,,,,,,
shacj001,Joe,Shack,Joseph,,Shack,,,,L,5,10,170,L,12,8,1915,Winnipeg,MB,Canada,5,5,1987,,,
shafk001,Konstantin,Shafranov,Konstantin,,Shafranov,,,,R,5,11,176,L,9,11,1968,Ust-Kamenogorsk,,Kazakhstan,,,,,,
shakp001,Paul,Shakes,Paul,Steven,Shakes,,,,D,5,10,175,R,9,4,1952,Collingwood,ON,Canada,,,,,,
shaly001,Yevgeny,Shaldybin,Yevgeny,,Shaldybin,,,,D,6,2,198,L,7,29,1975,Novosibirsk,,Russia,,,,,,
shanb001,Brendan,Shanahan,Brendan,Frederick,Shanahan,,Shanny,,L,6,3,220,R,1,23,1969,Mimico,ON,Canada,,,,,,
shans001,Sean,Shanahan,Sean,Bryan,Shanahan,,,,L,6,3,205,R,2,8,1951,Toronto,ON,Canada,,,,,,
shand001,Dave,Shand,David,Alister,Shand,,,,D,6,2,200,R,8,11,1956,Cold Lake,AB,Canada,,,,,,
shand002,Daniel,Shank,Daniel,,Shank,,,,R,5,10,190,R,5,12,1967,Montreal,QC,Canada,,,,,,
shanc001,Chuck,Shannon,Charles,Kitchener,Shannon,,Specs,,D,5,11,192,L,3,22,1916,Campbellford,ON,Canada,,,,,,
shand003,Darrin,Shannon,Darrin,A.,Shannon,,,,L,6,2,210,L,12,8,1969,Barrie,ON,Canada,,,,,,
shand004,Darryl,Shannon,Darryl,,Shannon,,,,D,6,2,208,L,6,21,1968,Barrie,ON,Canada,,,,,,
shang001,Gerry,Shannon,Gerald,Edmond,Shannon,,River,,L,5,11,170,L,10,25,1910,Campbellford,ON,Canada,5,1,1983,Ottawa,ON,Canada
shanr001,Ryan,Shannon,,,,,,,R,5,9,173,R,3,2,1983,Darien,CT,USA,,,,,,
shanj001,Jeff,Shantz,Jeffrey,Davis,Shantz,,,,C,6,0,195,R,10,10,1973,Duchess,AB,Canada,,,,,,
sharv001,Vadim,Sharifijanov,Vadim,,Sharifijanov,,,,R,6,0,205,L,12,23,1975,Ufa,,Russia,,,,,,
sharg001,Glen,Sharpley,Glen,Stuart,Sharpley,,,,C,6,0,190,R,9,6,1956,York,ON,Canada,,,,,,
sharj001,Jeff,Sharples,Jeffrey,D.,Sharples,,,,D,6,1,195,L,7,28,1967,Terrace,BC,Canada,,,,,,
sharm001,MacGregor,Sharp,,,,,,,C,6,1,185,L,10,1,1985,Red Deer,AB,Canada,,,,,,
sharp001,Patrick,Sharp,,,,,,,C,6,1,197,R,12,27,1981,Thunder Bay,ON,Canada,,,,,,
shars001,Scott,Sharples,Warren,Scott,Sharples,,,,G,6,0,180,L,3,1,1968,Calgary,AB,Canada,,,,,,
shatk001,Kevin,Shattenkirk,,,,,,,D,5,11,193,,1,29,1989,Greenwich,CT,USA,,,,,,
shaus001,Scott,Shaunessy,Scott,,Shaunessy,,,,D,6,4,220,L,1,22,1964,Newport,RI,USA,,,,,,
shawa001,Andrew,Shaw,,,,,,,C,5,10,180,,7,20,1991,Belleville,ON,Canada,,,,,,
shawb001,Brad,Shaw,Bradley,William,Shaw,,,,D,6,0,190,R,4,28,1964,Cambridge,ON,Canada,,,,,,
shawd001,David,Shaw,David,William Martin,Shaw,,,,D,6,2,205,R,5,25,1964,St. Thomas,ON,Canada,,,,,,
shawj001,Jim,Shaw,James,Morris,Shaw,,,,G,6,1,185,L,10,18,1945,Saskatoon,SK,Canada,,,,,,
shayn001,Norm,Shay,Norman,M.,Shay,,,,L,5,9,158,R,2,3,1899,Huntsville,ON,Canada,11,28,1968,,,
shear002,Riley,Sheahan,,,,,,,C,6,2,202,,12,7,1991,St. Catherines,ON,Canada,,,,,,
sheap001,Pat,Shea,Francis,Patrick,Shea,,,,D,5,10,190,L,10,29,1912,Potlatch,ID,USA,12,16,1978,,,
shear001,Rob,Shearer,,,,,,,C,5,10,190,R,10,19,1976,Kitchener,ON,Canada,,,,,,
shedd001,Doug,Shedden,Douglas,Arthur,Shedden,,,,C,6,0,185,R,4,29,1961,Wallaceburg,ON,Canada,,,,,,
sheeb001,Bobby,Sheehan,Robert,Richard,Sheehan,,Sheecat,,C,5,7,155,L,1,11,1949,Weymouth,MA,USA,,,,,,
sheen001,Neil,Sheehy,Neil,,Sheehy,,,,D,6,2,214,R,2,9,1960,Fort Frances,ON,Canada,,,,,,
sheet001,Tim,Sheehy,Timothy,Kane,Sheehy,,,,R,6,1,185,R,9,3,1948,International Falls,MN,USA,,,,,,
